region,year,month,rainfall_mm
SOUTH INTERIOR KARNATAKA,1979,9,2.1828415393829346
SOUTH INTERIOR KARNATAKA,1979,10,2.892866611480713
SOUTH INTERIOR KARNATAKA,1979,11,2.7901039123535156
SOUTH INTERIOR KARNATAKA,1979,12,2.297192096710205
SOUTH INTERIOR KARNATAKA,1980,1,1.6880275011062622
SOUTH INTERIOR KARNATAKA,1980,2,1.118995189666748
SOUTH INTERIOR KARNATAKA,1980,3,1.3150817155838013
SOUTH INTERIOR KARNATAKA,1980,4,1.6871342658996582
SOUTH INTERIOR KARNATAKA,1980,5,1.6583755016326904
SOUTH INTERIOR KARNATAKA,1980,6,2.1005797386169434
SOUTH INTERIOR KARNATAKA,1980,7,1.890920877456665
SOUTH INTERIOR KARNATAKA,1980,8,2.815314769744873
SOUTH INTERIOR KARNATAKA,1980,9,2.4086496829986572
SOUTH INTERIOR KARNATAKA,1980,10,2.0805394649505615
SOUTH INTERIOR KARNATAKA,1980,11,1.881301760673523
SOUTH INTERIOR KARNATAKA,1980,12,1.6918673515319824
SOUTH INTERIOR KARNATAKA,1981,1,2.3815035820007324
SOUTH INTERIOR KARNATAKA,1981,2,3.0034821033477783
SOUTH INTERIOR KARNATAKA,1981,3,2.4236183166503906
SOUTH INTERIOR KARNATAKA,1981,4,1.8560899496078491
SOUTH INTERIOR KARNATAKA,1981,5,2.3167800903320312
SOUTH INTERIOR KARNATAKA,1981,6,2.0582518577575684
SOUTH INTERIOR KARNATAKA,1981,7,2.6543996334075928
SOUTH INTERIOR KARNATAKA,1981,8,1.7930954694747925
SOUTH INTERIOR KARNATAKA,1981,9,2.1264240741729736
SOUTH INTERIOR KARNATAKA,1981,10,2.912067413330078
SOUTH INTERIOR KARNATAKA,1981,11,2.749359607696533
SOUTH INTERIOR KARNATAKA,1981,12,2.784191370010376
SOUTH INTERIOR KARNATAKA,1982,1,1.7218912839889526
SOUTH INTERIOR KARNATAKA,1982,2,1.203677773475647
SOUTH INTERIOR KARNATAKA,1982,3,1.3356882333755493
SOUTH INTERIOR KARNATAKA,1982,4,1.5643792152404785
SOUTH INTERIOR KARNATAKA,1982,5,1.5614392757415771
SOUTH INTERIOR KARNATAKA,1982,6,1.9544566869735718
SOUTH INTERIOR KARNATAKA,1982,7,1.2255852222442627
SOUTH INTERIOR KARNATAKA,1982,8,1.3595783710479736
SOUTH INTERIOR KARNATAKA,1982,9,1.8696308135986328
SOUTH INTERIOR KARNATAKA,1982,10,2.6104190349578857
SOUTH INTERIOR KARNATAKA,1982,11,1.6667938232421875
SOUTH INTERIOR KARNATAKA,1982,12,1.283473253250122
SOUTH INTERIOR KARNATAKA,1983,1,2.8862507343292236
SOUTH INTERIOR KARNATAKA,1983,2,3.3272206783294678
SOUTH INTERIOR KARNATAKA,1983,3,2.7584547996520996
SOUTH INTERIOR KARNATAKA,1983,4,1.3776850700378418
SOUTH INTERIOR KARNATAKA,1983,5,1.8163337707519531
SOUTH INTERIOR KARNATAKA,1983,6,2.0297651290893555
SOUTH INTERIOR KARNATAKA,1983,7,1.9334185123443604
SOUTH INTERIOR KARNATAKA,1983,8,1.2737747430801392
SOUTH INTERIOR KARNATAKA,1983,9,2.604159116744995
SOUTH INTERIOR KARNATAKA,1983,10,2.548649549484253
SOUTH INTERIOR KARNATAKA,1983,11,2.009037494659424
SOUTH INTERIOR KARNATAKA,1983,12,1.5359084606170654
SOUTH INTERIOR KARNATAKA,1984,1,2.329510450363159
SOUTH INTERIOR KARNATAKA,1984,2,1.5122299194335938
SOUTH INTERIOR KARNATAKA,1984,3,1.8225650787353516
SOUTH INTERIOR KARNATAKA,1984,4,1.9684994220733643
SOUTH INTERIOR KARNATAKA,1984,5,1.3712557554244995
SOUTH INTERIOR KARNATAKA,1984,6,2.7114508152008057
SOUTH INTERIOR KARNATAKA,1984,7,1.9119375944137573
SOUTH INTERIOR KARNATAKA,1984,8,1.3185701370239258
SOUTH INTERIOR KARNATAKA,1984,9,1.8310513496398926
SOUTH INTERIOR KARNATAKA,1984,10,1.9397075176239014
SOUTH INTERIOR KARNATAKA,1984,11,2.349536180496216
SOUTH INTERIOR KARNATAKA,1984,12,2.092167854309082
SOUTH INTERIOR KARNATAKA,1985,1,1.6492030620574951
SOUTH INTERIOR KARNATAKA,1985,2,1.3002066612243652
SOUTH INTERIOR KARNATAKA,1985,3,1.9521377086639404
SOUTH INTERIOR KARNATAKA,1985,4,1.4890027046203613
SOUTH INTERIOR KARNATAKA,1985,5,0.964546799659729
SOUTH INTERIOR KARNATAKA,1985,6,1.0522123575210571
SOUTH INTERIOR KARNATAKA,1985,7,1.9375531673431396
SOUTH INTERIOR KARNATAKA,1985,8,2.0356924533843994
SOUTH INTERIOR KARNATAKA,1985,9,1.7633880376815796
SOUTH INTERIOR KARNATAKA,1985,10,1.6403782367706299
SOUTH INTERIOR KARNATAKA,1985,11,1.795172929763794
SOUTH INTERIOR KARNATAKA,1985,12,1.8250905275344849
SOUTH INTERIOR KARNATAKA,1986,1,1.5794823169708252
SOUTH INTERIOR KARNATAKA,1986,2,2.0418357849121094
SOUTH INTERIOR KARNATAKA,1986,3,1.6340117454528809
SOUTH INTERIOR KARNATAKA,1986,4,2.53336238861084
SOUTH INTERIOR KARNATAKA,1986,5,1.63285231590271
SOUTH INTERIOR KARNATAKA,1986,6,1.9975208044052124
SOUTH INTERIOR KARNATAKA,1986,7,2.564649820327759
SOUTH INTERIOR KARNATAKA,1986,8,2.1281938552856445
SOUTH INTERIOR KARNATAKA,1986,9,2.276930570602417
SOUTH INTERIOR KARNATAKA,1986,10,2.539680004119873
SOUTH INTERIOR KARNATAKA,1986,11,1.803636908531189
SOUTH INTERIOR KARNATAKA,1986,12,1.4820514917373657
SOUTH INTERIOR KARNATAKA,1987,1,1.777217149734497
SOUTH INTERIOR KARNATAKA,1987,2,1.2396208047866821
SOUTH INTERIOR KARNATAKA,1987,3,1.775905966758728
SOUTH INTERIOR KARNATAKA,1987,4,1.480422854423523
SOUTH INTERIOR KARNATAKA,1987,5,1.5553416013717651
SOUTH INTERIOR KARNATAKA,1987,6,1.9002585411071777
SOUTH INTERIOR KARNATAKA,1987,7,2.296945333480835
SOUTH INTERIOR KARNATAKA,1987,8,2.69992733001709
SOUTH INTERIOR KARNATAKA,1987,9,1.8568543195724487
SOUTH INTERIOR KARNATAKA,1987,10,1.8831897974014282
SOUTH INTERIOR KARNATAKA,1987,11,2.7021679878234863
SOUTH INTERIOR KARNATAKA,1987,12,2.6782734394073486
SOUTH INTERIOR KARNATAKA,1988,1,3.011638879776001
SOUTH INTERIOR KARNATAKA,1988,2,3.3727924823760986
SOUTH INTERIOR KARNATAKA,1988,3,1.9559341669082642
SOUTH INTERIOR KARNATAKA,1988,4,1.7253074645996094
SOUTH INTERIOR KARNATAKA,1988,5,1.964255928993225
SOUTH INTERIOR KARNATAKA,1988,6,1.8371553421020508
SOUTH INTERIOR KARNATAKA,1988,7,2.3269355297088623
SOUTH INTERIOR KARNATAKA,1988,8,2.5176987648010254
SOUTH INTERIOR KARNATAKA,1988,9,2.109196424484253
SOUTH INTERIOR KARNATAKA,1988,10,1.6285426616668701
SOUTH INTERIOR KARNATAKA,1988,11,2.4974145889282227
SOUTH INTERIOR KARNATAKA,1988,12,2.1358835697174072
SOUTH INTERIOR KARNATAKA,1989,1,2.2484638690948486
SOUTH INTERIOR KARNATAKA,1989,2,1.9047292470932007
SOUTH INTERIOR KARNATAKA,1989,3,1.463578462600708
SOUTH INTERIOR KARNATAKA,1989,4,1.8109405040740967
SOUTH INTERIOR KARNATAKA,1989,5,2.195981025695801
SOUTH INTERIOR KARNATAKA,1989,6,2.1755614280700684
SOUTH INTERIOR KARNATAKA,1989,7,1.4408292770385742
SOUTH INTERIOR KARNATAKA,1989,8,2.2159247398376465
SOUTH INTERIOR KARNATAKA,1989,9,1.412151575088501
SOUTH INTERIOR KARNATAKA,1989,10,2.914363145828247
SOUTH INTERIOR KARNATAKA,1989,11,1.7520499229431152
SOUTH INTERIOR KARNATAKA,1989,12,1.691375732421875
SOUTH INTERIOR KARNATAKA,1990,1,1.7225768566131592
SOUTH INTERIOR KARNATAKA,1990,2,1.1152304410934448
SOUTH INTERIOR KARNATAKA,1990,3,1.6160509586334229
SOUTH INTERIOR KARNATAKA,1990,4,0.9889102578163147
SOUTH INTERIOR KARNATAKA,1990,5,1.0771898031234741
SOUTH INTERIOR KARNATAKA,1990,6,1.237477421760559
SOUTH INTERIOR KARNATAKA,1990,7,1.780954360961914
SOUTH INTERIOR KARNATAKA,1990,8,1.8588414192199707
SOUTH INTERIOR KARNATAKA,1990,9,2.036156415939331
SOUTH INTERIOR KARNATAKA,1990,10,2.053654432296753
SOUTH INTERIOR KARNATAKA,1990,11,2.0012850761413574
SOUTH INTERIOR KARNATAKA,1990,12,2.5511362552642822
SOUTH INTERIOR KARNATAKA,1991,1,2.3531906604766846
SOUTH INTERIOR KARNATAKA,1991,2,2.668931722640991
SOUTH INTERIOR KARNATAKA,1991,3,3.9831767082214355
SOUTH INTERIOR KARNATAKA,1991,4,3.050158739089966
SOUTH INTERIOR KARNATAKA,1991,5,2.411036252975464
SOUTH INTERIOR KARNATAKA,1991,6,1.8271807432174683
SOUTH INTERIOR KARNATAKA,1991,7,2.421027898788452
SOUTH INTERIOR KARNATAKA,1991,8,3.1067419052124023
SOUTH INTERIOR KARNATAKA,1991,9,2.341836452484131
SOUTH INTERIOR KARNATAKA,1991,10,1.7899537086486816
SOUTH INTERIOR KARNATAKA,1991,11,2.171842336654663
SOUTH INTERIOR KARNATAKA,1991,12,2.153707504272461
SOUTH INTERIOR KARNATAKA,1992,1,1.6084548234939575
SOUTH INTERIOR KARNATAKA,1992,2,2.141741991043091
SOUTH INTERIOR KARNATAKA,1992,3,1.7656304836273193
SOUTH INTERIOR KARNATAKA,1992,4,2.4540183544158936
SOUTH INTERIOR KARNATAKA,1992,5,2.5429553985595703
SOUTH INTERIOR KARNATAKA,1992,6,1.2091134786605835
SOUTH INTERIOR KARNATAKA,1992,7,1.9136155843734741
SOUTH INTERIOR KARNATAKA,1992,8,2.1240267753601074
SOUTH INTERIOR KARNATAKA,1992,9,3.2026877403259277
SOUTH INTERIOR KARNATAKA,1992,10,2.40232515335083
SOUTH INTERIOR KARNATAKA,1992,11,2.2093193531036377
SOUTH INTERIOR KARNATAKA,1992,12,1.9043607711791992
SOUTH INTERIOR KARNATAKA,1993,1,1.9458357095718384
SOUTH INTERIOR KARNATAKA,1993,2,2.4345297813415527
SOUTH INTERIOR KARNATAKA,1993,3,3.0016674995422363
SOUTH INTERIOR KARNATAKA,1993,4,2.201279401779175
SOUTH INTERIOR KARNATAKA,1993,5,1.71242094039917
SOUTH INTERIOR KARNATAKA,1993,6,1.453840732574463
SOUTH INTERIOR KARNATAKA,1993,7,1.2417113780975342
SOUTH INTERIOR KARNATAKA,1993,8,1.7158229351043701
SOUTH INTERIOR KARNATAKA,1993,9,2.1067841053009033
SOUTH INTERIOR KARNATAKA,1993,10,2.1908414363861084
SOUTH INTERIOR KARNATAKA,1993,11,2.920710325241089
SOUTH INTERIOR KARNATAKA,1993,12,3.153109312057495
SOUTH INTERIOR KARNATAKA,1994,1,2.362987995147705
SOUTH INTERIOR KARNATAKA,1994,2,2.3913214206695557
SOUTH INTERIOR KARNATAKA,1994,3,1.5927742719650269
SOUTH INTERIOR KARNATAKA,1994,4,2.0603652000427246
SOUTH INTERIOR KARNATAKA,1994,5,1.9059644937515259
SOUTH INTERIOR KARNATAKA,1994,6,1.9389234781265259
SOUTH INTERIOR KARNATAKA,1994,7,2.211700439453125
SOUTH INTERIOR KARNATAKA,1994,8,2.13519287109375
SOUTH INTERIOR KARNATAKA,1994,9,1.7813574075698853
SOUTH INTERIOR KARNATAKA,1994,10,1.9354934692382812
SOUTH INTERIOR KARNATAKA,1994,11,1.9568768739700317
SOUTH INTERIOR KARNATAKA,1994,12,2.0732452869415283
SOUTH INTERIOR KARNATAKA,1995,1,2.0851693153381348
SOUTH INTERIOR KARNATAKA,1995,2,1.9531837701797485
SOUTH INTERIOR KARNATAKA,1995,3,1.2662230730056763
SOUTH INTERIOR KARNATAKA,1995,4,1.5999647378921509
SOUTH INTERIOR KARNATAKA,1995,5,1.704138159751892
SOUTH INTERIOR KARNATAKA,1995,6,2.049410104751587
SOUTH INTERIOR KARNATAKA,1995,7,2.603346824645996
SOUTH INTERIOR KARNATAKA,1995,8,2.460637331008911
SOUTH INTERIOR KARNATAKA,1995,9,1.7983014583587646
SOUTH INTERIOR KARNATAKA,1995,10,1.515389323234558
SOUTH INTERIOR KARNATAKA,1995,11,1.6639788150787354
SOUTH INTERIOR KARNATAKA,1995,12,1.8778645992279053
SOUTH INTERIOR KARNATAKA,1996,1,1.7084126472473145
SOUTH INTERIOR KARNATAKA,1996,2,1.6571294069290161
SOUTH INTERIOR KARNATAKA,1996,3,1.597984790802002
SOUTH INTERIOR KARNATAKA,1996,4,2.12003755569458
SOUTH INTERIOR KARNATAKA,1996,5,2.8513669967651367
SOUTH INTERIOR KARNATAKA,1996,6,2.5621180534362793
SOUTH INTERIOR KARNATAKA,1996,7,2.3240790367126465
SOUTH INTERIOR KARNATAKA,1996,8,2.4079599380493164
SOUTH INTERIOR KARNATAKA,1996,9,3.641327381134033
SOUTH INTERIOR KARNATAKA,1996,10,3.3078365325927734
SOUTH INTERIOR KARNATAKA,1996,11,2.6047887802124023
SOUTH INTERIOR KARNATAKA,1996,12,2.2859203815460205
SOUTH INTERIOR KARNATAKA,1997,1,1.7583554983139038
SOUTH INTERIOR KARNATAKA,1997,2,2.4807281494140625
SOUTH INTERIOR KARNATAKA,1997,3,2.4576971530914307
SOUTH INTERIOR KARNATAKA,1997,4,1.6072916984558105
SOUTH INTERIOR KARNATAKA,1997,5,2.599325180053711
SOUTH INTERIOR KARNATAKA,1997,6,1.935130000114441
SOUTH INTERIOR KARNATAKA,1997,7,2.3521816730499268
SOUTH INTERIOR KARNATAKA,1997,8,2.566821575164795
SOUTH INTERIOR KARNATAKA,1997,9,2.511096477508545
SOUTH INTERIOR KARNATAKA,1997,10,2.5640761852264404
SOUTH INTERIOR KARNATAKA,1997,11,2.524174213409424
SOUTH INTERIOR KARNATAKA,1997,12,2.086535692214966
SOUTH INTERIOR KARNATAKA,1998,1,2.1043174266815186
SOUTH INTERIOR KARNATAKA,1998,2,1.6888524293899536
SOUTH INTERIOR KARNATAKA,1998,3,1.9609100818634033
SOUTH INTERIOR KARNATAKA,1998,4,2.2496023178100586
SOUTH INTERIOR KARNATAKA,1998,5,2.0551846027374268
SOUTH INTERIOR KARNATAKA,1998,6,2.4035956859588623
SOUTH INTERIOR KARNATAKA,1998,7,2.4120113849639893
SOUTH INTERIOR KARNATAKA,1998,8,2.6570675373077393
SOUTH INTERIOR KARNATAKA,1998,9,2.099825620651245
SOUTH INTERIOR KARNATAKA,1998,10,1.6631730794906616
SOUTH INTERIOR KARNATAKA,1998,11,2.773864507675171
SOUTH INTERIOR KARNATAKA,1998,12,2.515141725540161
SOUTH INTERIOR KARNATAKA,1999,1,2.188894748687744
SOUTH INTERIOR KARNATAKA,1999,2,2.7115466594696045
SOUTH INTERIOR KARNATAKA,1999,3,2.328920841217041
SOUTH INTERIOR KARNATAKA,1999,4,2.0490095615386963
SOUTH INTERIOR KARNATAKA,1999,5,1.6902881860733032
SOUTH INTERIOR KARNATAKA,1999,6,1.6471198797225952
SOUTH INTERIOR KARNATAKA,1999,7,1.9985382556915283
SOUTH INTERIOR KARNATAKA,1999,8,2.238191843032837
SOUTH INTERIOR KARNATAKA,1999,9,2.338968276977539
SOUTH INTERIOR KARNATAKA,1999,10,2.7323057651519775
SOUTH INTERIOR KARNATAKA,1999,11,2.0626091957092285
SOUTH INTERIOR KARNATAKA,1999,12,1.7456220388412476
SOUTH INTERIOR KARNATAKA,2000,1,3.1011464595794678
SOUTH INTERIOR KARNATAKA,2000,2,2.228569746017456
SOUTH INTERIOR KARNATAKA,2000,3,1.909828543663025
SOUTH INTERIOR KARNATAKA,2000,4,1.8496824502944946
SOUTH INTERIOR KARNATAKA,2000,5,2.2006776332855225
SOUTH INTERIOR KARNATAKA,2000,6,1.7670433521270752
SOUTH INTERIOR KARNATAKA,2000,7,2.2652227878570557
SOUTH INTERIOR KARNATAKA,2000,8,2.8428499698638916
SOUTH INTERIOR KARNATAKA,2000,9,2.506706476211548
SOUTH INTERIOR KARNATAKA,2000,10,2.6192753314971924
SOUTH INTERIOR KARNATAKA,2000,11,3.0310468673706055
SOUTH INTERIOR KARNATAKA,2000,12,2.3267221450805664
SOUTH INTERIOR KARNATAKA,2001,1,1.5310035943984985
SOUTH INTERIOR KARNATAKA,2001,2,1.8219645023345947
SOUTH INTERIOR KARNATAKA,2001,3,2.066866397857666
SOUTH INTERIOR KARNATAKA,2001,4,1.3222453594207764
SOUTH INTERIOR KARNATAKA,2001,5,1.529905080795288
SOUTH INTERIOR KARNATAKA,2001,6,2.2645678520202637
SOUTH INTERIOR KARNATAKA,2001,7,1.8883484601974487
SOUTH INTERIOR KARNATAKA,2001,8,1.8035070896148682
SOUTH INTERIOR KARNATAKA,2001,9,2.4281091690063477
SOUTH INTERIOR KARNATAKA,2001,10,2.4591562747955322
SOUTH INTERIOR KARNATAKA,2001,11,2.4090144634246826
SOUTH INTERIOR KARNATAKA,2001,12,1.7769283056259155
SOUTH INTERIOR KARNATAKA,2002,1,1.1781394481658936
SOUTH INTERIOR KARNATAKA,2002,2,1.6856462955474854
SOUTH INTERIOR KARNATAKA,2002,3,1.206220030784607
SOUTH INTERIOR KARNATAKA,2002,4,0.8638606071472168
SOUTH INTERIOR KARNATAKA,2002,5,1.6143096685409546
SOUTH INTERIOR KARNATAKA,2002,6,1.3993122577667236
SOUTH INTERIOR KARNATAKA,2002,7,2.006747245788574
SOUTH INTERIOR KARNATAKA,2002,8,1.791870355606079
SOUTH INTERIOR KARNATAKA,2002,9,1.0918216705322266
SOUTH INTERIOR KARNATAKA,2002,10,0.860896110534668
SOUTH INTERIOR KARNATAKA,2002,11,1.4095195531845093
SOUTH INTERIOR KARNATAKA,2002,12,1.1362781524658203
SOUTH INTERIOR KARNATAKA,2003,1,1.1260017156600952
SOUTH INTERIOR KARNATAKA,2003,2,1.340441346168518
SOUTH INTERIOR KARNATAKA,2003,3,1.4163450002670288
SOUTH INTERIOR KARNATAKA,2003,4,1.4589482545852661
SOUTH INTERIOR KARNATAKA,2003,5,2.011378526687622
SOUTH INTERIOR KARNATAKA,2003,6,1.5843342542648315
SOUTH INTERIOR KARNATAKA,2003,7,2.031468152999878
SOUTH INTERIOR KARNATAKA,2003,8,1.1560081243515015
SOUTH INTERIOR KARNATAKA,2003,9,1.4545111656188965
SOUTH INTERIOR KARNATAKA,2003,10,1.0046298503875732
SOUTH INTERIOR KARNATAKA,2003,11,0.954720139503479
SOUTH INTERIOR KARNATAKA,2003,12,1.1427408456802368
SOUTH INTERIOR KARNATAKA,2004,1,2.742811918258667
SOUTH INTERIOR KARNATAKA,2004,2,1.9986367225646973
SOUTH INTERIOR KARNATAKA,2004,3,1.821280837059021
SOUTH INTERIOR KARNATAKA,2004,4,1.6697816848754883
SOUTH INTERIOR KARNATAKA,2004,5,3.0643014907836914
SOUTH INTERIOR KARNATAKA,2004,6,1.875101923942566
SOUTH INTERIOR KARNATAKA,2004,7,2.3614275455474854
SOUTH INTERIOR KARNATAKA,2004,8,2.060190200805664
SOUTH INTERIOR KARNATAKA,2004,9,1.3042035102844238
SOUTH INTERIOR KARNATAKA,2004,10,2.1721527576446533
SOUTH INTERIOR KARNATAKA,2004,11,2.1315791606903076
SOUTH INTERIOR KARNATAKA,2004,12,2.135730266571045
SOUTH INTERIOR KARNATAKA,2005,1,2.687502861022949
SOUTH INTERIOR KARNATAKA,2005,2,2.894232988357544
SOUTH INTERIOR KARNATAKA,2005,3,2.78549861907959
SOUTH INTERIOR KARNATAKA,2005,4,3.0926589965820312
SOUTH INTERIOR KARNATAKA,2005,5,2.9237544536590576
SOUTH INTERIOR KARNATAKA,2005,6,3.7826380729675293
SOUTH INTERIOR KARNATAKA,2005,7,2.1801557540893555
SOUTH INTERIOR KARNATAKA,2005,8,3.8615851402282715
SOUTH INTERIOR KARNATAKA,2005,9,2.7050163745880127
SOUTH INTERIOR KARNATAKA,2005,10,2.490154504776001
SOUTH INTERIOR KARNATAKA,2005,11,2.7278847694396973
SOUTH INTERIOR KARNATAKA,2005,12,2.8936057090759277
SOUTH INTERIOR KARNATAKA,2006,1,1.5605841875076294
SOUTH INTERIOR KARNATAKA,2006,2,1.4153984785079956
SOUTH INTERIOR KARNATAKA,2006,3,2.400355339050293
SOUTH INTERIOR KARNATAKA,2006,4,1.8539869785308838
SOUTH INTERIOR KARNATAKA,2006,5,2.466500997543335
SOUTH INTERIOR KARNATAKA,2006,6,2.5383853912353516
SOUTH INTERIOR KARNATAKA,2006,7,2.1419737339019775
SOUTH INTERIOR KARNATAKA,2006,8,1.3890728950500488
SOUTH INTERIOR KARNATAKA,2006,9,1.4954639673233032
SOUTH INTERIOR KARNATAKA,2006,10,1.8445037603378296
SOUTH INTERIOR KARNATAKA,2006,11,1.996970534324646
SOUTH INTERIOR KARNATAKA,2006,12,1.403619408607483
SOUTH INTERIOR KARNATAKA,2007,1,2.6013412475585938
SOUTH INTERIOR KARNATAKA,2007,2,2.558901071548462
SOUTH INTERIOR KARNATAKA,2007,3,2.0974338054656982
SOUTH INTERIOR KARNATAKA,2007,4,1.906901240348816
SOUTH INTERIOR KARNATAKA,2007,5,2.8028883934020996
SOUTH INTERIOR KARNATAKA,2007,6,3.904951572418213
SOUTH INTERIOR KARNATAKA,2007,7,2.369657039642334
SOUTH INTERIOR KARNATAKA,2007,8,2.171907663345337
SOUTH INTERIOR KARNATAKA,2007,9,3.4810564517974854
SOUTH INTERIOR KARNATAKA,2007,10,2.1127045154571533
SOUTH INTERIOR KARNATAKA,2007,11,1.5158953666687012
SOUTH INTERIOR KARNATAKA,2007,12,1.8422818183898926
SOUTH INTERIOR KARNATAKA,2008,1,2.616603136062622
SOUTH INTERIOR KARNATAKA,2008,2,1.4817126989364624
SOUTH INTERIOR KARNATAKA,2008,3,2.493023633956909
SOUTH INTERIOR KARNATAKA,2008,4,1.7482246160507202
SOUTH INTERIOR KARNATAKA,2008,5,2.394680976867676
SOUTH INTERIOR KARNATAKA,2008,6,2.496203660964966
SOUTH INTERIOR KARNATAKA,2008,7,2.054926872253418
SOUTH INTERIOR KARNATAKA,2008,8,1.9479176998138428
SOUTH INTERIOR KARNATAKA,2008,9,3.124572992324829
SOUTH INTERIOR KARNATAKA,2008,10,3.2445454597473145
SOUTH INTERIOR KARNATAKA,2008,11,3.0845775604248047
SOUTH INTERIOR KARNATAKA,2008,12,2.4621009826660156
SOUTH INTERIOR KARNATAKA,2009,1,2.093646287918091
SOUTH INTERIOR KARNATAKA,2009,2,1.8760926723480225
SOUTH INTERIOR KARNATAKA,2009,3,1.8208484649658203
SOUTH INTERIOR KARNATAKA,2009,4,2.0505430698394775
SOUTH INTERIOR KARNATAKA,2009,5,2.8436012268066406
SOUTH INTERIOR KARNATAKA,2009,6,2.074777603149414
SOUTH INTERIOR KARNATAKA,2009,7,2.534571647644043
SOUTH INTERIOR KARNATAKA,2009,8,2.547816514968872
SOUTH INTERIOR KARNATAKA,2009,9,2.2731590270996094
SOUTH INTERIOR KARNATAKA,2009,10,2.9705750942230225
SOUTH INTERIOR KARNATAKA,2009,11,2.4142372608184814
SOUTH INTERIOR KARNATAKA,2009,12,1.5698310136795044
SOUTH INTERIOR KARNATAKA,2010,1,2.8946335315704346
SOUTH INTERIOR KARNATAKA,2010,2,1.7517366409301758
SOUTH INTERIOR KARNATAKA,2010,3,1.9185810089111328
SOUTH INTERIOR KARNATAKA,2010,4,2.456674575805664
SOUTH INTERIOR KARNATAKA,2010,5,2.585122585296631
SOUTH INTERIOR KARNATAKA,2010,6,3.9349205493927
SOUTH INTERIOR KARNATAKA,2010,7,3.2540745735168457
SOUTH INTERIOR KARNATAKA,2010,8,2.8041651248931885
SOUTH INTERIOR KARNATAKA,2010,9,3.5278513431549072
SOUTH INTERIOR KARNATAKA,2010,10,2.212750196456909
SOUTH INTERIOR KARNATAKA,2010,11,1.9474090337753296
SOUTH INTERIOR KARNATAKA,2010,12,4.8102641105651855
SOUTH INTERIOR KARNATAKA,2011,1,2.224435567855835
SOUTH INTERIOR KARNATAKA,2011,2,2.2081706523895264
SOUTH INTERIOR KARNATAKA,2011,3,2.350970983505249
SOUTH INTERIOR KARNATAKA,2011,4,2.6087398529052734
SOUTH INTERIOR KARNATAKA,2011,5,2.456181526184082
SOUTH INTERIOR KARNATAKA,2011,6,2.276580810546875
SOUTH INTERIOR KARNATAKA,2011,7,2.401087522506714
SOUTH INTERIOR KARNATAKA,2011,8,2.566524028778076
SOUTH INTERIOR KARNATAKA,2011,9,2.333134889602661
SOUTH INTERIOR KARNATAKA,2011,10,1.6236693859100342
SOUTH INTERIOR KARNATAKA,2011,11,2.517688035964966
SOUTH INTERIOR KARNATAKA,2011,12,2.2136189937591553
SOUTH INTERIOR KARNATAKA,2012,1,2.1640195846557617
SOUTH INTERIOR KARNATAKA,2012,2,1.8863983154296875
SOUTH INTERIOR KARNATAKA,2012,3,1.4074879884719849
SOUTH INTERIOR KARNATAKA,2012,4,1.8502792119979858
SOUTH INTERIOR KARNATAKA,2012,5,2.0836682319641113
SOUTH INTERIOR KARNATAKA,2012,6,3.0222041606903076
SOUTH INTERIOR KARNATAKA,2012,7,1.9964960813522339
SOUTH INTERIOR KARNATAKA,2012,8,1.8596633672714233
SOUTH INTERIOR KARNATAKA,2012,9,2.551004648208618
SOUTH INTERIOR KARNATAKA,2012,10,1.3040227890014648
SOUTH INTERIOR KARNATAKA,2012,11,2.250156879425049
SOUTH INTERIOR KARNATAKA,2012,12,1.8368242979049683
SOUTH INTERIOR KARNATAKA,2013,1,1.286433458328247
SOUTH INTERIOR KARNATAKA,2013,2,1.6297892332077026
SOUTH INTERIOR KARNATAKA,2013,3,1.5252035856246948
SOUTH INTERIOR KARNATAKA,2013,4,2.1746766567230225
SOUTH INTERIOR KARNATAKA,2013,5,2.177257776260376
SOUTH INTERIOR KARNATAKA,2013,6,2.3431396484375
SOUTH INTERIOR KARNATAKA,2013,7,2.223125696182251
SOUTH INTERIOR KARNATAKA,2013,8,2.4158642292022705
SOUTH INTERIOR KARNATAKA,2013,9,2.8975884914398193
SOUTH INTERIOR KARNATAKA,2013,10,1.9439674615859985
SOUTH INTERIOR KARNATAKA,2013,11,2.175973415374756
SOUTH INTERIOR KARNATAKA,2013,12,2.121643543243408
SOUTH INTERIOR KARNATAKA,2014,1,1.9260480403900146
SOUTH INTERIOR KARNATAKA,2014,2,1.812452793121338
SOUTH INTERIOR KARNATAKA,2014,3,2.2303638458251953
SOUTH INTERIOR KARNATAKA,2014,4,2.272219657897949
SOUTH INTERIOR KARNATAKA,2014,5,2.4984421730041504
SOUTH INTERIOR KARNATAKA,2014,6,2.3570950031280518
SOUTH INTERIOR KARNATAKA,2014,7,1.9216253757476807
SOUTH INTERIOR KARNATAKA,2014,8,2.217515707015991
SOUTH INTERIOR KARNATAKA,2014,9,2.6074812412261963
SOUTH INTERIOR KARNATAKA,2014,10,2.1976373195648193
SOUTH INTERIOR KARNATAKA,2014,11,1.8026809692382812
SOUTH INTERIOR KARNATAKA,2014,12,1.941596508026123
SOUTH INTERIOR KARNATAKA,2015,1,2.0051169395446777
SOUTH INTERIOR KARNATAKA,2015,2,3.405045747756958
SOUTH INTERIOR KARNATAKA,2015,3,2.557175636291504
SOUTH INTERIOR KARNATAKA,2015,4,2.741624355316162
